user_id,product_id,product_name,category,purchase_date,rating
1217,108,LED Monitor,Electronics,2024-03-03,2
35206,103,Office Chair,Furniture,2024-03-16,5
18995,106,Yoga Mat,Fitness,2023-12-20,5
38292,109,Sneakers,Footwear,2024-07-11,3
15239,102,Gaming Keyboard,Electronics,2023-10-01,1
49354,110,Smartphone,Electronics,2023-09-19,2
11329,109,Sneakers,Footwear,2024-11-29,3
1714,107,Bookshelf,Furniture,2024-04-05,5
41534,101,Wireless Mouse,Electronics,2024-11-14,4
27038,106,Yoga Mat,Fitness,2024-09-27,3
47703,110,Smartphone,Electronics,2024-05-23,2
25705,102,Gaming Keyboard,Electronics,2025-01-19,1
39125,108,LED Monitor,Electronics,2024-05-28,4
7878,105,Cookware Set,Home & Kitchen,2024-09-06,3
17304,103,Office Chair,Furniture,2024-01-09,5
15998,104,Noise Cancelling Headphones,Electronics,2024-03-25,4
7038,110,Smartphone,Electronics,2023-07-03,5
1871,110,Smartphone,Electronics,2024-04-24,1
35898,108,LED Monitor,Electronics,2023-10-28,4
11933,107,Bookshelf,Furniture,2025-04-17,1
17325,105,Cookware Set,Home & Kitchen,2024-09-07,4
7398,102,Gaming Keyboard,Electronics,2025-01-02,1
41200,105,Cookware Set,Home & Kitchen,2025-02-21,1
24347,103,Office Chair,Furniture,2024-12-12,1
18431,106,Yoga Mat,Fitness,2024-04-27,3
15641,105,Cookware Set,Home & Kitchen,2023-11-29,1
3462,107,Bookshelf,Furniture,2024-03-08,1
15817,101,Wireless Mouse,Electronics,2024-08-28,4
40252,102,Gaming Keyboard,Electronics,2024-07-30,2
23862,109,Sneakers,Footwear,2023-07-02,1
9398,103,Office Chair,Furniture,2024-10-08,5
30115,106,Yoga Mat,Fitness,2024-09-06,1
14376,105,Cookware Set,Home & Kitchen,2023-12-03,1
11982,101,Wireless Mouse,Electronics,2024-07-08,3
22814,103,Office Chair,Furniture,2024-05-26,5
24664,106,Yoga Mat,Fitness,2025-01-17,2
46124,108,LED Monitor,Electronics,2024-06-16,1
48134,106,Yoga Mat,Fitness,2024-11-22,1
33882,109,Sneakers,Footwear,2024-10-06,4
49084,103,Office Chair,Furniture,2023-09-08,1
11208,104,Noise Cancelling Headphones,Electronics,2023-07-06,5
25858,104,Noise Cancelling Headphones,Electronics,2024-08-10,3
29831,106,Yoga Mat,Fitness,2023-11-02,2
8806,103,Office Chair,Furniture,2023-09-04,3
47181,109,Sneakers,Footwear,2024-06-29,3
16342,110,Smartphone,Electronics,2023-12-25,2
685,105,Cookware Set,Home & Kitchen,2024-05-09,5
42283,110,Smartphone,Electronics,2025-04-09,5
33289,107,Bookshelf,Furniture,2024-09-22,3
41239,104,Noise Cancelling Headphones,Electronics,2025-04-22,1
37574,108,LED Monitor,Electronics,2024-01-11,5
45874,109,Sneakers,Footwear,2025-01-09,3
34402,104,Noise Cancelling Headphones,Electronics,2025-05-12,3
4686,109,Sneakers,Footwear,2023-07-10,1
26138,102,Gaming Keyboard,Electronics,2023-10-24,3
927,110,Smartphone,Electronics,2025-01-27,1
41120,108,LED Monitor,Electronics,2023-08-22,2
1237,103,Office Chair,Furniture,2025-01-27,2
30805,101,Wireless Mouse,Electronics,2024-02-28,1
12092,102,Gaming Keyboard,Electronics,2025-04-13,2
36671,101,Wireless Mouse,Electronics,2023-11-17,3
4242,104,Noise Cancelling Headphones,Electronics,2024-11-29,3
36525,108,LED Monitor,Electronics,2024-04-16,4
23226,103,Office Chair,Furniture,2024-12-15,2
46769,110,Smartphone,Electronics,2023-08-09,1
39606,110,Smartphone,Electronics,2024-04-18,5
35382,104,Noise Cancelling Headphones,Electronics,2023-09-25,5
6792,109,Sneakers,Footwear,2024-11-13,2
8275,106,Yoga Mat,Fitness,2024-07-04,4
48076,102,Gaming Keyboard,Electronics,2025-03-19,5
3899,108,LED Monitor,Electronics,2023-08-13,4
18444,104,Noise Cancelling Headphones,Electronics,2023-08-22,1
33330,109,Sneakers,Footwear,2023-11-06,4
38175,103,Office Chair,Furniture,2023-07-31,1
20629,108,LED Monitor,Electronics,2024-01-21,3
21567,102,Gaming Keyboard,Electronics,2024-07-07,3
10955,101,Wireless Mouse,Electronics,2024-12-20,1
19556,102,Gaming Keyboard,Electronics,2024-02-04,2
38043,105,Cookware Set,Home & Kitchen,2024-08-25,2
44593,104,Noise Cancelling Headphones,Electronics,2024-02-01,4
29891,101,Wireless Mouse,Electronics,2024-02-04,3
8504,103,Office Chair,Furniture,2024-06-14,1
1144,107,Bookshelf,Furniture,2024-10-22,3
35423,102,Gaming Keyboard,Electronics,2024-04-26,2
29790,101,Wireless Mouse,Electronics,2023-10-24,2
40021,104,Noise Cancelling Headphones,Electronics,2023-08-09,3
18134,107,Bookshelf,Furniture,2024-11-06,3
28933,104,Noise Cancelling Headphones,Electronics,2024-07-22,2
17761,105,Cookware Set,Home & Kitchen,2024-05-19,3
21926,102,Gaming Keyboard,Electronics,2025-03-25,2
37703,110,Smartphone,Electronics,2024-02-19,4
18296,108,LED Monitor,Electronics,2024-06-20,5
43518,108,LED Monitor,Electronics,2023-08-18,5
39541,101,Wireless Mouse,Electronics,2025-03-30,4
42965,108,LED Monitor,Electronics,2024-08-03,1
5529,110,Smartphone,Electronics,2024-01-06,4
24907,108,LED Monitor,Electronics,2024-03-13,5
47291,110,Smartphone,Electronics,2025-04-29,1
25154,101,Wireless Mouse,Electronics,2024-08-30,1
22626,106,Yoga Mat,Fitness,2024-09-05,5
9873,105,Cookware Set,Home & Kitchen,2023-07-13,5
687,103,Office Chair,Furniture,2025-03-20,4
30285,105,Cookware Set,Home & Kitchen,2024-08-19,3
42056,105,Cookware Set,Home & Kitchen,2023-09-18,4
24375,101,Wireless Mouse,Electronics,2024-10-17,3
25006,101,Wireless Mouse,Electronics,2024-11-03,3
31387,109,Sneakers,Footwear,2024-09-11,5
49429,103,Office Chair,Furniture,2023-11-21,3
20885,105,Cookware Set,Home & Kitchen,2024-12-06,5
1235,107,Bookshelf,Furniture,2023-10-26,2
38445,105,Cookware Set,Home & Kitchen,2025-01-24,3
20188,101,Wireless Mouse,Electronics,2024-08-20,5
42657,101,Wireless Mouse,Electronics,2023-12-11,5
45024,110,Smartphone,Electronics,2023-07-28,4
13433,104,Noise Cancelling Headphones,Electronics,2024-01-16,3
47390,110,Smartphone,Electronics,2024-05-10,2
25095,101,Wireless Mouse,Electronics,2024-01-11,2
41113,106,Yoga Mat,Fitness,2023-12-28,2
43171,101,Wireless Mouse,Electronics,2024-07-20,5
48583,106,Yoga Mat,Fitness,2025-05-25,5
42003,104,Noise Cancelling Headphones,Electronics,2024-05-25,2
37062,108,LED Monitor,Electronics,2024-11-27,2
37847,107,Bookshelf,Furniture,2024-03-27,3
12676,110,Smartphone,Electronics,2024-06-22,1
7538,104,Noise Cancelling Headphones,Electronics,2023-09-25,3
45452,109,Sneakers,Footwear,2024-05-04,2
14263,101,Wireless Mouse,Electronics,2023-08-20,4
3480,102,Gaming Keyboard,Electronics,2023-08-05,4
1042,108,LED Monitor,Electronics,2023-10-12,1
10618,104,Noise Cancelling Headphones,Electronics,2024-03-26,5
25667,103,Office Chair,Furniture,2023-12-17,2
34411,103,Office Chair,Furniture,2024-07-09,1
49594,110,Smartphone,Electronics,2023-09-19,2
45484,104,Noise Cancelling Headphones,Electronics,2023-07-19,1
35863,106,Yoga Mat,Fitness,2024-04-08,3
45912,102,Gaming Keyboard,Electronics,2024-05-10,2
35646,105,Cookware Set,Home & Kitchen,2023-09-01,2
26036,102,Gaming Keyboard,Electronics,2023-09-25,1
33104,102,Gaming Keyboard,Electronics,2024-12-13,1
8445,102,Gaming Keyboard,Electronics,2024-08-16,5
11706,106,Yoga Mat,Fitness,2025-04-19,3
28319,108,LED Monitor,Electronics,2025-03-23,1
23038,106,Yoga Mat,Fitness,2023-11-12,3
33563,103,Office Chair,Furniture,2025-01-23,4
7058,103,Office Chair,Furniture,2024-12-26,5
27165,107,Bookshelf,Furniture,2023-07-26,2
29910,108,LED Monitor,Electronics,2023-11-11,3
48464,105,Cookware Set,Home & Kitchen,2024-07-31,3
42229,109,Sneakers,Footwear,2023-06-19,4
7642,109,Sneakers,Footwear,2025-01-28,5
38893,109,Sneakers,Footwear,2023-11-09,1
42699,104,Noise Cancelling Headphones,Electronics,2023-07-02,1
44874,108,LED Monitor,Electronics,2025-02-07,2
10112,104,Noise Cancelling Headphones,Electronics,2024-08-10,2
419,107,Bookshelf,Furniture,2024-01-15,1
39577,104,Noise Cancelling Headphones,Electronics,2024-07-18,4
13790,107,Bookshelf,Furniture,2025-02-08,1
33018,102,Gaming Keyboard,Electronics,2024-12-09,4
14702,109,Sneakers,Footwear,2024-09-30,4
34586,102,Gaming Keyboard,Electronics,2023-06-07,1
13579,106,Yoga Mat,Fitness,2023-12-07,5
35164,101,Wireless Mouse,Electronics,2023-09-21,5
16897,105,Cookware Set,Home & Kitchen,2025-03-16,4
38795,103,Office Chair,Furniture,2023-11-15,1
24588,105,Cookware Set,Home & Kitchen,2023-11-25,5
6137,102,Gaming Keyboard,Electronics,2024-01-02,2
33467,101,Wireless Mouse,Electronics,2024-07-30,4
43991,108,LED Monitor,Electronics,2023-08-15,4
20581,101,Wireless Mouse,Electronics,2024-02-25,3
41246,109,Sneakers,Footwear,2023-09-04,1
24573,103,Office Chair,Furniture,2024-06-19,5
47582,104,Noise Cancelling Headphones,Electronics,2023-10-12,2
13181,109,Sneakers,Footwear,2025-05-10,2
13668,109,Sneakers,Footwear,2023-11-05,3
30563,107,Bookshelf,Furniture,2024-12-10,4
14353,102,Gaming Keyboard,Electronics,2023-09-07,3
7289,108,LED Monitor,Electronics,2025-01-20,4
9542,106,Yoga Mat,Fitness,2023-08-14,5
45348,105,Cookware Set,Home & Kitchen,2024-07-14,3
44225,107,Bookshelf,Furniture,2024-01-21,2
12721,105,Cookware Set,Home & Kitchen,2023-06-13,4
1670,105,Cookware Set,Home & Kitchen,2024-10-10,2
18275,102,Gaming Keyboard,Electronics,2024-11-19,4
18397,104,Noise Cancelling Headphones,Electronics,2024-08-24,2
25596,104,Noise Cancelling Headphones,Electronics,2023-06-22,1
36490,107,Bookshelf,Furniture,2024-07-17,4
33102,101,Wireless Mouse,Electronics,2023-11-14,1
43064,109,Sneakers,Footwear,2023-08-25,4
14033,106,Yoga Mat,Fitness,2023-08-30,4
4600,103,Office Chair,Furniture,2025-05-31,4
15972,104,Noise Cancelling Headphones,Electronics,2024-09-18,1
27168,106,Yoga Mat,Fitness,2024-03-11,4
4156,107,Bookshelf,Furniture,2024-10-30,5
32026,104,Noise Cancelling Headphones,Electronics,2024-06-03,3
37625,107,Bookshelf,Furniture,2025-05-31,5
17911,102,Gaming Keyboard,Electronics,2023-09-27,4
6048,109,Sneakers,Footwear,2025-04-21,2
36653,110,Smartphone,Electronics,2024-11-22,1
47889,110,Smartphone,Electronics,2024-05-28,5
2279,107,Bookshelf,Furniture,2024-04-12,5
33473,105,Cookware Set,Home & Kitchen,2023-09-16,1
7295,108,LED Monitor,Electronics,2025-05-21,5
27405,102,Gaming Keyboard,Electronics,2025-02-06,3
1058,109,Sneakers,Footwear,2024-01-21,4
21895,104,Noise Cancelling Headphones,Electronics,2025-05-13,4
8346,104,Noise Cancelling Headphones,Electronics,2023-11-25,5
44489,107,Bookshelf,Furniture,2025-01-12,4
27370,110,Smartphone,Electronics,2025-01-23,2
22425,109,Sneakers,Footwear,2025-03-01,3
49057,110,Smartphone,Electronics,2024-08-02,2
19238,102,Gaming Keyboard,Electronics,2025-05-22,3
46129,107,Bookshelf,Furniture,2023-09-29,5
39050,108,LED Monitor,Electronics,2023-09-12,3
44551,106,Yoga Mat,Fitness,2024-07-21,5
8859,107,Bookshelf,Furniture,2023-09-17,1
11699,107,Bookshelf,Furniture,2023-11-07,3
38463,104,Noise Cancelling Headphones,Electronics,2024-09-25,5
43863,104,Noise Cancelling Headphones,Electronics,2024-06-23,5
9843,109,Sneakers,Footwear,2024-12-11,1
26007,105,Cookware Set,Home & Kitchen,2024-10-25,3
46191,109,Sneakers,Footwear,2024-12-02,3
8185,101,Wireless Mouse,Electronics,2025-04-02,4
17355,104,Noise Cancelling Headphones,Electronics,2024-10-04,5
17205,109,Sneakers,Footwear,2024-06-14,2
33905,101,Wireless Mouse,Electronics,2024-09-25,3
16728,103,Office Chair,Furniture,2025-05-30,5
42571,110,Smartphone,Electronics,2024-10-25,1
28490,103,Office Chair,Furniture,2025-01-16,1
32176,106,Yoga Mat,Fitness,2023-09-06,3
32616,107,Bookshelf,Furniture,2024-04-29,5
13770,104,Noise Cancelling Headphones,Electronics,2025-03-08,3
9290,107,Bookshelf,Furniture,2025-01-19,2
28828,106,Yoga Mat,Fitness,2024-05-16,1
13824,106,Yoga Mat,Fitness,2025-01-07,4
12460,105,Cookware Set,Home & Kitchen,2024-01-07,5
16978,106,Yoga Mat,Fitness,2024-03-17,2
24141,106,Yoga Mat,Fitness,2024-03-07,3
12937,102,Gaming Keyboard,Electronics,2024-08-28,1
37673,110,Smartphone,Electronics,2024-02-17,5
41639,103,Office Chair,Furniture,2024-11-15,1
45676,104,Noise Cancelling Headphones,Electronics,2024-07-02,4
43963,110,Smartphone,Electronics,2023-06-19,5
34686,106,Yoga Mat,Fitness,2023-11-19,5
438,110,Smartphone,Electronics,2023-09-01,3
7076,110,Smartphone,Electronics,2024-12-29,5
7247,107,Bookshelf,Furniture,2025-01-07,4
28045,108,LED Monitor,Electronics,2024-12-18,2
7436,110,Smartphone,Electronics,2024-06-24,5
15217,110,Smartphone,Electronics,2024-03-22,1
8777,109,Sneakers,Footwear,2024-03-30,4
35383,103,Office Chair,Furniture,2023-09-04,2
41662,110,Smartphone,Electronics,2025-04-01,4
34947,104,Noise Cancelling Headphones,Electronics,2023-09-01,4
29550,110,Smartphone,Electronics,2023-12-16,5
16601,107,Bookshelf,Furniture,2023-08-23,5
19210,104,Noise Cancelling Headphones,Electronics,2024-10-22,1
37523,105,Cookware Set,Home & Kitchen,2023-09-30,4
37803,103,Office Chair,Furniture,2023-08-12,2
47869,105,Cookware Set,Home & Kitchen,2025-04-15,1
43387,104,Noise Cancelling Headphones,Electronics,2024-06-12,5
47512,101,Wireless Mouse,Electronics,2025-05-20,4
20716,104,Noise Cancelling Headphones,Electronics,2024-10-06,1
26210,108,LED Monitor,Electronics,2023-11-27,1
337,109,Sneakers,Footwear,2025-01-28,2
16756,105,Cookware Set,Home & Kitchen,2025-01-19,3
11204,108,LED Monitor,Electronics,2024-03-31,2
27024,104,Noise Cancelling Headphones,Electronics,2024-01-06,1
11580,109,Sneakers,Footwear,2024-11-07,2
40132,105,Cookware Set,Home & Kitchen,2023-11-08,4
20362,109,Sneakers,Footwear,2024-09-08,2
9693,110,Smartphone,Electronics,2024-10-26,1
23897,106,Yoga Mat,Fitness,2023-11-15,4
40596,101,Wireless Mouse,Electronics,2024-11-03,2
45560,105,Cookware Set,Home & Kitchen,2024-03-03,1
26736,109,Sneakers,Footwear,2024-04-07,1
21739,104,Noise Cancelling Headphones,Electronics,2024-10-15,1
43786,104,Noise Cancelling Headphones,Electronics,2024-02-17,5
38084,102,Gaming Keyboard,Electronics,2025-01-12,4
40901,102,Gaming Keyboard,Electronics,2024-09-20,5
25743,104,Noise Cancelling Headphones,Electronics,2024-01-13,3
10284,105,Cookware Set,Home & Kitchen,2024-11-05,3
30924,104,Noise Cancelling Headphones,Electronics,2024-09-09,4
25090,103,Office Chair,Furniture,2024-05-28,2
16023,102,Gaming Keyboard,Electronics,2024-01-01,3
22873,106,Yoga Mat,Fitness,2025-02-05,4
28810,105,Cookware Set,Home & Kitchen,2024-02-28,4
45071,101,Wireless Mouse,Electronics,2024-02-13,5
44196,102,Gaming Keyboard,Electronics,2024-08-09,5
14371,105,Cookware Set,Home & Kitchen,2024-03-16,5
39987,108,LED Monitor,Electronics,2024-01-13,3
7788,109,Sneakers,Footwear,2024-09-18,3
48698,104,Noise Cancelling Headphones,Electronics,2024-01-07,3
4880,109,Sneakers,Footwear,2024-08-01,3
4534,107,Bookshelf,Furniture,2024-01-14,5
21512,110,Smartphone,Electronics,2023-10-30,5
20745,103,Office Chair,Furniture,2025-02-28,1
4703,110,Smartphone,Electronics,2025-01-19,1
2669,108,LED Monitor,Electronics,2024-04-28,4
26037,102,Gaming Keyboard,Electronics,2024-05-04,5
27101,102,Gaming Keyboard,Electronics,2025-05-16,4
28862,103,Office Chair,Furniture,2025-04-24,2
15511,109,Sneakers,Footwear,2023-11-23,1
11996,105,Cookware Set,Home & Kitchen,2025-02-21,3
12121,106,Yoga Mat,Fitness,2025-05-06,2
33793,102,Gaming Keyboard,Electronics,2024-03-31,5
8862,106,Yoga Mat,Fitness,2024-03-21,2
5930,103,Office Chair,Furniture,2024-09-05,4
30058,104,Noise Cancelling Headphones,Electronics,2025-06-03,1
45689,104,Noise Cancelling Headphones,Electronics,2024-09-01,4
8267,102,Gaming Keyboard,Electronics,2024-07-26,4
39727,108,LED Monitor,Electronics,2023-11-18,2
35138,102,Gaming Keyboard,Electronics,2025-04-12,2
27661,109,Sneakers,Footwear,2023-09-23,4
11751,110,Smartphone,Electronics,2024-06-24,5
39918,104,Noise Cancelling Headphones,Electronics,2023-09-24,1
49551,109,Sneakers,Footwear,2024-08-28,1
1900,101,Wireless Mouse,Electronics,2023-06-30,3
27725,107,Bookshelf,Furniture,2024-11-28,5
19508,107,Bookshelf,Furniture,2024-06-05,2
42306,107,Bookshelf,Furniture,2023-07-20,5
7427,109,Sneakers,Footwear,2024-04-24,1
40206,107,Bookshelf,Furniture,2025-03-31,2
2872,102,Gaming Keyboard,Electronics,2023-06-20,2
10336,105,Cookware Set,Home & Kitchen,2024-10-21,4
11583,101,Wireless Mouse,Electronics,2023-10-15,3
42890,101,Wireless Mouse,Electronics,2024-01-22,3
7873,106,Yoga Mat,Fitness,2025-03-06,5
20149,101,Wireless Mouse,Electronics,2025-01-14,5
4451,105,Cookware Set,Home & Kitchen,2024-06-16,5
20462,110,Smartphone,Electronics,2024-04-22,5
46752,105,Cookware Set,Home & Kitchen,2024-05-23,5
410,101,Wireless Mouse,Electronics,2025-04-25,1
45579,106,Yoga Mat,Fitness,2023-12-11,1
21704,107,Bookshelf,Furniture,2023-06-05,5
26414,106,Yoga Mat,Fitness,2023-07-29,3
30300,110,Smartphone,Electronics,2024-07-24,5
18194,102,Gaming Keyboard,Electronics,2025-01-22,4
26080,108,LED Monitor,Electronics,2025-02-10,5
34199,109,Sneakers,Footwear,2024-12-25,2
21842,107,Bookshelf,Furniture,2023-12-06,3
35296,107,Bookshelf,Furniture,2024-03-31,2
4208,110,Smartphone,Electronics,2024-07-16,2
30265,105,Cookware Set,Home & Kitchen,2025-03-01,3
16500,108,LED Monitor,Electronics,2025-05-15,4
16221,105,Cookware Set,Home & Kitchen,2024-02-04,5
8081,106,Yoga Mat,Fitness,2025-02-24,5
7048,103,Office Chair,Furniture,2024-12-17,1
21089,101,Wireless Mouse,Electronics,2025-02-18,2
33953,107,Bookshelf,Furniture,2025-03-02,2
17387,107,Bookshelf,Furniture,2024-05-27,4
1144,109,Sneakers,Footwear,2025-05-24,5
31249,102,Gaming Keyboard,Electronics,2024-12-07,2
30822,101,Wireless Mouse,Electronics,2025-02-25,3
46086,110,Smartphone,Electronics,2024-11-19,4
19619,105,Cookware Set,Home & Kitchen,2024-12-10,2
36582,101,Wireless Mouse,Electronics,2023-10-03,4
34735,106,Yoga Mat,Fitness,2023-07-04,2
27618,109,Sneakers,Footwear,2024-08-31,4
48160,101,Wireless Mouse,Electronics,2023-12-16,1
45545,110,Smartphone,Electronics,2024-01-16,4
33458,109,Sneakers,Footwear,2024-07-26,5
12074,108,LED Monitor,Electronics,2024-07-06,5
61,102,Gaming Keyboard,Electronics,2023-08-11,3
21269,105,Cookware Set,Home & Kitchen,2024-01-11,2
17596,106,Yoga Mat,Fitness,2024-05-12,4
11122,104,Noise Cancelling Headphones,Electronics,2024-01-03,4
15662,110,Smartphone,Electronics,2024-04-05,5
39910,107,Bookshelf,Furniture,2024-12-18,2
23672,106,Yoga Mat,Fitness,2025-03-30,2
33464,107,Bookshelf,Furniture,2024-10-23,2
27715,103,Office Chair,Furniture,2023-10-16,5
28762,101,Wireless Mouse,Electronics,2025-03-23,4
45936,109,Sneakers,Footwear,2025-04-23,3
15141,104,Noise Cancelling Headphones,Electronics,2024-06-11,5
7156,107,Bookshelf,Furniture,2024-12-03,5
17068,106,Yoga Mat,Fitness,2025-01-11,5
46540,108,LED Monitor,Electronics,2023-12-28,4
3228,106,Yoga Mat,Fitness,2023-12-27,2
1437,101,Wireless Mouse,Electronics,2024-02-27,1
9423,102,Gaming Keyboard,Electronics,2024-09-14,2
16475,108,LED Monitor,Electronics,2024-03-05,3
37673,102,Gaming Keyboard,Electronics,2024-06-29,1
40880,105,Cookware Set,Home & Kitchen,2024-01-16,2
26452,102,Gaming Keyboard,Electronics,2024-12-24,3
48438,104,Noise Cancelling Headphones,Electronics,2024-08-21,2
7787,108,LED Monitor,Electronics,2023-10-23,5
14013,104,Noise Cancelling Headphones,Electronics,2025-04-19,2
20715,107,Bookshelf,Furniture,2025-05-31,5
26353,105,Cookware Set,Home & Kitchen,2023-12-02,3
6778,109,Sneakers,Footwear,2024-01-16,3
40474,101,Wireless Mouse,Electronics,2024-05-19,3
16117,106,Yoga Mat,Fitness,2023-07-03,2
23473,106,Yoga Mat,Fitness,2023-09-30,2
12298,101,Wireless Mouse,Electronics,2024-12-05,4
31308,110,Smartphone,Electronics,2023-12-21,3
39540,106,Yoga Mat,Fitness,2023-10-31,4
39695,103,Office Chair,Furniture,2024-09-25,5
26399,107,Bookshelf,Furniture,2024-01-10,2
22109,107,Bookshelf,Furniture,2024-07-24,5
34964,103,Office Chair,Furniture,2024-08-09,4
21393,108,LED Monitor,Electronics,2025-05-10,5
48558,103,Office Chair,Furniture,2023-12-15,3
24696,106,Yoga Mat,Fitness,2024-05-22,4
19088,102,Gaming Keyboard,Electronics,2024-04-16,5
47555,104,Noise Cancelling Headphones,Electronics,2023-06-05,2
29751,101,Wireless Mouse,Electronics,2025-01-18,4
42537,102,Gaming Keyboard,Electronics,2024-10-12,5
39007,104,Noise Cancelling Headphones,Electronics,2025-02-16,3
46615,108,LED Monitor,Electronics,2024-07-09,4
27777,106,Yoga Mat,Fitness,2025-05-24,2
1295,110,Smartphone,Electronics,2023-10-24,1
48638,107,Bookshelf,Furniture,2023-08-20,2
24639,104,Noise Cancelling Headphones,Electronics,2023-12-25,4
21687,105,Cookware Set,Home & Kitchen,2024-11-11,1
40619,109,Sneakers,Footwear,2023-10-18,1
26936,102,Gaming Keyboard,Electronics,2025-01-07,4
23586,107,Bookshelf,Furniture,2024-04-01,3
43419,105,Cookware Set,Home & Kitchen,2024-04-02,3
6274,101,Wireless Mouse,Electronics,2024-10-14,4
20327,108,LED Monitor,Electronics,2024-06-13,4
28911,110,Smartphone,Electronics,2025-04-07,2
15266,105,Cookware Set,Home & Kitchen,2023-06-15,3
25802,108,LED Monitor,Electronics,2025-05-29,4
28722,110,Smartphone,Electronics,2024-06-23,2
44357,107,Bookshelf,Furniture,2024-09-09,4
46663,104,Noise Cancelling Headphones,Electronics,2024-12-28,4
22311,105,Cookware Set,Home & Kitchen,2024-04-12,4
37041,107,Bookshelf,Furniture,2024-04-12,4
13894,107,Bookshelf,Furniture,2024-05-22,5
48844,105,Cookware Set,Home & Kitchen,2023-12-19,4
45161,104,Noise Cancelling Headphones,Electronics,2024-07-27,1
33370,102,Gaming Keyboard,Electronics,2023-10-26,1
32287,102,Gaming Keyboard,Electronics,2025-03-06,4
6569,102,Gaming Keyboard,Electronics,2023-11-15,5
5389,104,Noise Cancelling Headphones,Electronics,2023-10-02,1
31464,105,Cookware Set,Home & Kitchen,2023-12-05,5
16079,105,Cookware Set,Home & Kitchen,2025-02-26,1
39012,109,Sneakers,Footwear,2025-05-18,2
33442,102,Gaming Keyboard,Electronics,2025-01-16,5
7611,102,Gaming Keyboard,Electronics,2024-11-21,4
35649,106,Yoga Mat,Fitness,2024-02-22,1
36659,107,Bookshelf,Furniture,2025-01-14,1
28052,110,Smartphone,Electronics,2024-05-26,5
49723,109,Sneakers,Footwear,2024-05-30,3
25687,102,Gaming Keyboard,Electronics,2024-05-22,2
27179,104,Noise Cancelling Headphones,Electronics,2023-08-14,3
46114,101,Wireless Mouse,Electronics,2025-01-12,3
22544,103,Office Chair,Furniture,2025-03-16,2
24056,102,Gaming Keyboard,Electronics,2025-01-03,2
39015,107,Bookshelf,Furniture,2023-11-02,2
42847,109,Sneakers,Footwear,2023-11-04,1
20873,106,Yoga Mat,Fitness,2023-08-12,5
27033,107,Bookshelf,Furniture,2024-04-04,5
16302,101,Wireless Mouse,Electronics,2024-09-11,2
39021,109,Sneakers,Footwear,2024-02-01,5
27072,103,Office Chair,Furniture,2025-05-02,1
15859,106,Yoga Mat,Fitness,2024-10-02,2
7495,104,Noise Cancelling Headphones,Electronics,2025-01-01,1
10224,107,Bookshelf,Furniture,2024-03-05,2
14947,106,Yoga Mat,Fitness,2023-10-23,2
42986,106,Yoga Mat,Fitness,2024-11-12,1
11272,109,Sneakers,Footwear,2023-12-30,4
7127,104,Noise Cancelling Headphones,Electronics,2024-02-24,5
30086,108,LED Monitor,Electronics,2023-12-29,2
29541,104,Noise Cancelling Headphones,Electronics,2025-01-31,3
16901,101,Wireless Mouse,Electronics,2024-07-24,1
5862,109,Sneakers,Footwear,2024-03-15,1
32534,106,Yoga Mat,Fitness,2023-12-05,5
21897,101,Wireless Mouse,Electronics,2024-07-19,1
44933,109,Sneakers,Footwear,2025-04-02,2
27304,106,Yoga Mat,Fitness,2025-05-19,5
48736,110,Smartphone,Electronics,2024-10-29,4
34961,109,Sneakers,Footwear,2024-03-16,1
16045,109,Sneakers,Footwear,2024-05-17,2
36141,102,Gaming Keyboard,Electronics,2024-05-04,2
45356,107,Bookshelf,Furniture,2024-02-29,5
3923,110,Smartphone,Electronics,2024-12-26,5
47115,108,LED Monitor,Electronics,2024-05-04,4
32445,101,Wireless Mouse,Electronics,2023-12-25,2
18028,106,Yoga Mat,Fitness,2025-05-06,3
17529,106,Yoga Mat,Fitness,2025-05-11,4
33428,101,Wireless Mouse,Electronics,2024-09-14,1
9120,107,Bookshelf,Furniture,2025-05-01,4
37531,109,Sneakers,Footwear,2023-12-15,1
47418,102,Gaming Keyboard,Electronics,2024-02-08,5
13881,107,Bookshelf,Furniture,2023-06-17,2
12320,109,Sneakers,Footwear,2024-04-04,5
9210,105,Cookware Set,Home & Kitchen,2024-05-02,2
48825,106,Yoga Mat,Fitness,2024-05-29,3
41363,103,Office Chair,Furniture,2025-02-13,5
2321,104,Noise Cancelling Headphones,Electronics,2025-02-17,5
18470,110,Smartphone,Electronics,2024-09-04,4
16390,105,Cookware Set,Home & Kitchen,2023-06-20,3
2414,107,Bookshelf,Furniture,2024-08-02,5
35608,106,Yoga Mat,Fitness,2024-12-28,2
33657,108,LED Monitor,Electronics,2024-04-30,5
30405,108,LED Monitor,Electronics,2023-07-23,4
48107,102,Gaming Keyboard,Electronics,2025-05-21,5
4542,106,Yoga Mat,Fitness,2023-07-18,3
29008,110,Smartphone,Electronics,2024-03-26,4
11814,101,Wireless Mouse,Electronics,2023-08-24,3
33730,101,Wireless Mouse,Electronics,2024-01-20,1
1664,106,Yoga Mat,Fitness,2024-01-08,4
2049,104,Noise Cancelling Headphones,Electronics,2024-05-27,4
46725,104,Noise Cancelling Headphones,Electronics,2023-11-29,5
16180,105,Cookware Set,Home & Kitchen,2023-09-10,4
20828,102,Gaming Keyboard,Electronics,2024-10-02,4
10985,108,LED Monitor,Electronics,2023-12-14,2
