message_id,customer_id,message_text,sentiment_label
43675,14331,Terrible experience.,negative
43676,40993,Loved it!,positive
43677,27450,Very satisfied.,positive
43678,36899,Loved it!,positive
43679,1379,Excellent service!,positive
43680,28840,Can someone assist?,neutral
43681,45627,Very satisfied.,positive
43682,37807,Never buying again.,negative
43683,31247,Excellent service!,positive
43684,38277,Never buying again.,negative
43685,40700,Very satisfied.,positive
43686,32214,Disappointed.,negative
43687,4358,Please clarify.,neutral
43688,5927,Need help.,neutral
43689,34788,Loved it!,positive
43690,47262,Need help.,neutral
43691,33406,Never buying again.,negative
43692,39622,Can someone assist?,neutral
43693,17169,Disappointed.,negative
43694,18913,Disappointed.,negative
43695,31704,Great product!,positive
43696,9161,Excellent service!,positive
43697,13635,Great product!,positive
43698,40372,Terrible experience.,negative
43699,41659,Very satisfied.,positive
43700,14215,Great product!,positive
43701,47346,Disappointed.,negative
43702,31940,Please clarify.,neutral
43703,49664,Great product!,positive
43704,29750,Very satisfied.,positive
43705,22149,Please clarify.,neutral
43706,39390,Please clarify.,neutral
43707,7586,Very satisfied.,positive
43708,17494,Very satisfied.,positive
43709,13707,Not working!,negative
43710,38081,Terrible experience.,negative
43711,38886,Not working!,negative
43712,34908,Never buying again.,negative
43713,15107,Never buying again.,negative
43714,31717,Excellent service!,positive
43715,34922,Very satisfied.,positive
43716,13639,Loved it!,positive
43717,36841,Not working!,negative
43718,40331,Need help.,neutral
43719,4987,Excellent service!,positive
43720,25940,Loved it!,positive
43721,2835,Loved it!,positive
43722,1189,Great product!,positive
43723,13604,Need help.,neutral
43724,22617,Excellent service!,positive
43725,3425,Need help.,neutral
43726,12107,Never buying again.,negative
43727,49184,How do I return this?,neutral
43728,5221,How do I return this?,neutral
43729,40834,Great product!,positive
43730,20394,Great product!,positive
43731,15202,Terrible experience.,negative
43732,35614,Excellent service!,positive
43733,25556,Excellent service!,positive
43734,2815,Excellent service!,positive
43735,23847,Never buying again.,negative
43736,1805,Excellent service!,positive
43737,40319,Great product!,positive
43738,49826,Terrible experience.,negative
43739,10270,Excellent service!,positive
43740,48860,Very satisfied.,positive
43741,28995,Disappointed.,negative
43742,11848,Very satisfied.,positive
43743,14334,Loved it!,positive
43744,10818,Loved it!,positive
43745,40870,Need help.,neutral
43746,6876,Please clarify.,neutral
43747,8560,Need help.,neutral
43748,8462,Can someone assist?,neutral
43749,13216,Loved it!,positive
43750,667,Great product!,positive
43751,19099,Not working!,negative
43752,48665,Excellent service!,positive
43753,18265,Can someone assist?,neutral
43754,18588,Not working!,negative
43755,3548,Not working!,negative
43756,36538,Disappointed.,negative
43757,21825,Not working!,negative
43758,30623,Please clarify.,neutral
43759,25762,Great product!,positive
43760,46693,How do I return this?,neutral
43761,26601,Excellent service!,positive
43762,37771,How do I return this?,neutral
43763,22581,Not working!,negative
43764,40505,Not working!,negative
43765,11962,Loved it!,positive
43766,19441,Loved it!,positive
43767,29550,Great product!,positive
43768,11746,Please clarify.,neutral
43769,33273,Terrible experience.,negative
43770,24621,Please clarify.,neutral
43771,34656,Need help.,neutral
43772,6555,Very satisfied.,positive
43773,15688,Excellent service!,positive
43774,2110,Great product!,positive
43775,28423,Great product!,positive
43776,7544,Disappointed.,negative
43777,28154,Excellent service!,positive
43778,7499,Never buying again.,negative
43779,7433,Disappointed.,negative
43780,32143,Very satisfied.,positive
43781,12004,Terrible experience.,negative
43782,21678,Loved it!,positive
43783,24052,Very satisfied.,positive
43784,34617,Very satisfied.,positive
43785,46721,Terrible experience.,negative
43786,2379,Terrible experience.,negative
43787,47270,Disappointed.,negative
43788,49753,Loved it!,positive
43789,29279,Great product!,positive
43790,8277,Loved it!,positive
43791,17256,Loved it!,positive
43792,41438,Never buying again.,negative
43793,40366,How do I return this?,neutral
43794,7061,Need help.,neutral
43795,41124,Very satisfied.,positive
43796,23487,Terrible experience.,negative
43797,7839,Loved it!,positive
43798,26233,Excellent service!,positive
43799,30076,Terrible experience.,negative
43800,41409,How do I return this?,neutral
43801,28537,Not working!,negative
43802,3879,Great product!,positive
43803,46655,Excellent service!,positive
43804,33050,Excellent service!,positive
43805,30708,Disappointed.,negative
43806,6429,Disappointed.,negative
43807,40187,Terrible experience.,negative
43808,47324,Not working!,negative
43809,46626,Disappointed.,negative
43810,45389,Never buying again.,negative
43811,41077,How do I return this?,neutral
43812,16151,Not working!,negative
43813,15120,Not working!,negative
43814,10440,Loved it!,positive
43815,20215,Excellent service!,positive
43816,30700,Great product!,positive
43817,1314,Terrible experience.,negative
43818,5787,Very satisfied.,positive
43819,35468,Very satisfied.,positive
43820,21593,Excellent service!,positive
43821,49802,Please clarify.,neutral
43822,34226,Terrible experience.,negative
43823,13438,Terrible experience.,negative
43824,4273,Excellent service!,positive
43825,12136,Not working!,negative
43826,41543,How do I return this?,neutral
43827,19952,Please clarify.,neutral
43828,34346,Loved it!,positive
43829,26727,Loved it!,positive
43830,41092,Please clarify.,neutral
43831,10851,Disappointed.,negative
43832,33216,Excellent service!,positive
43833,44374,How do I return this?,neutral
43834,2445,Please clarify.,neutral
43835,37776,Not working!,negative
43836,34066,Disappointed.,negative
43837,27613,Great product!,positive
43838,27072,Very satisfied.,positive
43839,34885,Excellent service!,positive
43840,32388,Very satisfied.,positive
43841,40431,Great product!,positive
43842,10970,Excellent service!,positive
43843,44301,Great product!,positive
43844,717,Very satisfied.,positive
43845,34931,Disappointed.,negative
43846,45498,Very satisfied.,positive
43847,21068,Very satisfied.,positive
43848,39044,Not working!,negative
43849,40150,Not working!,negative
43850,9947,Great product!,positive
43851,46251,Never buying again.,negative
43852,17470,Great product!,positive
43853,48969,Very satisfied.,positive
43854,21500,Excellent service!,positive
43855,13759,Please clarify.,neutral
43856,33942,Disappointed.,negative
43857,28702,Please clarify.,neutral
43858,23846,Very satisfied.,positive
43859,36514,Never buying again.,negative
43860,25348,Never buying again.,negative
43861,1045,Great product!,positive
43862,2388,Terrible experience.,negative
43863,13457,Great product!,positive
43864,26531,Loved it!,positive
43865,13742,Loved it!,positive
43866,19882,Excellent service!,positive
43867,21727,Very satisfied.,positive
43868,18849,Excellent service!,positive
43869,41904,Not working!,negative
43870,15056,Excellent service!,positive
43871,38025,Not working!,negative
43872,36241,Please clarify.,neutral
43873,18086,Loved it!,positive
43874,48010,Great product!,positive
43875,22374,Need help.,neutral
43876,5636,Great product!,positive
43877,19753,Can someone assist?,neutral
43878,42921,Excellent service!,positive
43879,30280,Not working!,negative
43880,38096,Great product!,positive
43881,2808,Excellent service!,positive
43882,5731,Can someone assist?,neutral
43883,42399,Loved it!,positive
43884,35449,Very satisfied.,positive
43885,38704,Please clarify.,neutral
43886,40619,Very satisfied.,positive
43887,2754,Not working!,negative
43888,43779,Very satisfied.,positive
43889,49309,Loved it!,positive
43890,24085,Not working!,negative
43891,45535,Not working!,negative
43892,28832,Can someone assist?,neutral
43893,10815,Not working!,negative
43894,48033,Great product!,positive
43895,10387,Need help.,neutral
43896,46175,Terrible experience.,negative
43897,16815,Very satisfied.,positive
43898,2147,Disappointed.,negative
43899,28121,Disappointed.,negative
43900,23598,Need help.,neutral
43901,13318,Not working!,negative
43902,31309,Not working!,negative
43903,38455,Loved it!,positive
43904,27568,Loved it!,positive
43905,14162,Not working!,negative
43906,31169,Never buying again.,negative
43907,15332,Loved it!,positive
43908,11610,Very satisfied.,positive
43909,24250,Not working!,negative
43910,1491,Not working!,negative
43911,38270,Loved it!,positive
43912,16701,Disappointed.,negative
43913,13658,Excellent service!,positive
43914,22004,Loved it!,positive
43915,23604,How do I return this?,neutral
43916,25083,Great product!,positive
43917,4390,Loved it!,positive
43918,33632,Need help.,neutral
43919,11275,Excellent service!,positive
43920,8820,Great product!,positive
43921,2303,Great product!,positive
43922,44984,Need help.,neutral
43923,8204,How do I return this?,neutral
43924,11693,Terrible experience.,negative
43925,20885,Very satisfied.,positive
43926,2665,Excellent service!,positive
43927,11895,Never buying again.,negative
43928,45878,Terrible experience.,negative
43929,36300,Please clarify.,neutral
43930,14543,Terrible experience.,negative
43931,43574,Loved it!,positive
43932,14247,Terrible experience.,negative
43933,18502,Very satisfied.,positive
43934,31990,Not working!,negative
43935,36528,How do I return this?,neutral
43936,46395,Terrible experience.,negative
43937,42021,Please clarify.,neutral
43938,42897,Can someone assist?,neutral
43939,37438,Please clarify.,neutral
43940,48909,Can someone assist?,neutral
43941,33656,Terrible experience.,negative
43942,46059,Need help.,neutral
43943,17733,Disappointed.,negative
43944,22101,Please clarify.,neutral
43945,37450,Great product!,positive
43946,21047,Terrible experience.,negative
43947,47125,Excellent service!,positive
43948,1676,Loved it!,positive
43949,46570,Very satisfied.,positive
43950,43397,Great product!,positive
43951,28479,Loved it!,positive
43952,21156,How do I return this?,neutral
43953,7875,Not working!,negative
43954,37519,Not working!,negative
43955,22197,Can someone assist?,neutral
43956,30708,Disappointed.,negative
43957,49176,Never buying again.,negative
43958,30561,Loved it!,positive
43959,12794,Loved it!,positive
43960,49691,Never buying again.,negative
43961,10157,Not working!,negative
43962,21557,Disappointed.,negative
43963,2060,Very satisfied.,positive
43964,25958,Excellent service!,positive
43965,13243,Very satisfied.,positive
43966,21495,Terrible experience.,negative
43967,14106,Great product!,positive
43968,26618,Loved it!,positive
43969,7732,Very satisfied.,positive
43970,6408,Disappointed.,negative
43971,33269,Excellent service!,positive
43972,13916,Loved it!,positive
43973,19232,Loved it!,positive
43974,33713,Terrible experience.,negative
43975,32841,Can someone assist?,neutral
43976,33315,Can someone assist?,neutral
43977,45436,Great product!,positive
43978,38098,Excellent service!,positive
43979,11756,Loved it!,positive
43980,39590,Great product!,positive
43981,29702,Never buying again.,negative
43982,10177,Excellent service!,positive
43983,2417,Excellent service!,positive
43984,38454,Can someone assist?,neutral
43985,35870,Terrible experience.,negative
43986,13592,Please clarify.,neutral
43987,29845,Terrible experience.,negative
43988,16661,Excellent service!,positive
43989,35581,Great product!,positive
43990,4381,Need help.,neutral
43991,30445,Loved it!,positive
43992,34568,Never buying again.,negative
43993,11901,How do I return this?,neutral
43994,7291,Excellent service!,positive
43995,22436,Never buying again.,negative
43996,2791,Excellent service!,positive
43997,49508,Loved it!,positive
43998,15890,Terrible experience.,negative
43999,35961,Great product!,positive
44000,19662,Need help.,neutral
44001,38096,Disappointed.,negative
44002,34795,Please clarify.,neutral
44003,28410,Please clarify.,neutral
44004,21840,Great product!,positive
44005,3044,Not working!,negative
44006,27491,Disappointed.,negative
44007,47713,Loved it!,positive
44008,16904,Loved it!,positive
44009,42051,Can someone assist?,neutral
44010,813,Very satisfied.,positive
44011,34686,Very satisfied.,positive
44012,21955,Great product!,positive
44013,18320,Never buying again.,negative
44014,20771,Terrible experience.,negative
44015,5213,Excellent service!,positive
44016,19494,Can someone assist?,neutral
44017,30883,Very satisfied.,positive
44018,46899,Great product!,positive
44019,31848,Excellent service!,positive
44020,13786,Excellent service!,positive
44021,22458,Great product!,positive
44022,29925,Not working!,negative
44023,12659,Need help.,neutral
44024,21012,Great product!,positive
44025,41560,Disappointed.,negative
44026,21091,Very satisfied.,positive
44027,3989,Never buying again.,negative
44028,31914,Excellent service!,positive
44029,27434,Need help.,neutral
44030,15057,Disappointed.,negative
44031,15449,Terrible experience.,negative
44032,15709,Excellent service!,positive
44033,29808,Can someone assist?,neutral
44034,1272,Excellent service!,positive
44035,13035,Terrible experience.,negative
44036,2680,Need help.,neutral
44037,4822,Terrible experience.,negative
44038,23882,Very satisfied.,positive
44039,25638,Disappointed.,negative
44040,438,Great product!,positive
44041,5209,Never buying again.,negative
44042,32007,Excellent service!,positive
44043,11841,Can someone assist?,neutral
44044,13179,Disappointed.,negative
44045,6926,Please clarify.,neutral
44046,14427,Excellent service!,positive
44047,45865,Disappointed.,negative
44048,25281,Excellent service!,positive
44049,36025,Very satisfied.,positive
44050,41183,How do I return this?,neutral
44051,19609,How do I return this?,neutral
44052,32041,Great product!,positive
44053,21579,How do I return this?,neutral
44054,103,Loved it!,positive
44055,18240,Disappointed.,negative
44056,20928,Disappointed.,negative
44057,28536,Not working!,negative
44058,15668,Not working!,negative
44059,40155,Disappointed.,negative
44060,31007,Loved it!,positive
44061,25545,Please clarify.,neutral
44062,22757,Great product!,positive
44063,39292,Loved it!,positive
44064,12072,Loved it!,positive
44065,11707,Not working!,negative
44066,38531,Disappointed.,negative
44067,22283,Great product!,positive
44068,36962,Loved it!,positive
44069,10938,Disappointed.,negative
44070,38097,Excellent service!,positive
44071,24645,Disappointed.,negative
44072,25171,Never buying again.,negative
44073,15026,Loved it!,positive
44074,21731,Never buying again.,negative
44075,11901,Please clarify.,neutral
44076,21083,Never buying again.,negative
44077,41028,Loved it!,positive
44078,42365,How do I return this?,neutral
44079,19943,Need help.,neutral
44080,29171,Loved it!,positive
44081,15785,Excellent service!,positive
44082,18534,Terrible experience.,negative
44083,18368,Disappointed.,negative
44084,26696,Disappointed.,negative
44085,35823,Excellent service!,positive
44086,13100,Please clarify.,neutral
44087,34546,Great product!,positive
44088,4016,Need help.,neutral
44089,41335,Can someone assist?,neutral
44090,16249,Never buying again.,negative
44091,24799,Great product!,positive
44092,44917,Terrible experience.,negative
44093,22023,Excellent service!,positive
44094,7352,Never buying again.,negative
44095,28362,Please clarify.,neutral
44096,1389,Please clarify.,neutral
44097,37077,Please clarify.,neutral
44098,24166,Loved it!,positive
44099,7282,Very satisfied.,positive
44100,28902,Terrible experience.,negative
44101,25694,Great product!,positive
44102,29386,Terrible experience.,negative
44103,49568,Loved it!,positive
44104,47678,Very satisfied.,positive
44105,47990,Can someone assist?,neutral
44106,1663,Never buying again.,negative
44107,42150,Not working!,negative
44108,25031,Excellent service!,positive
44109,17004,Can someone assist?,neutral
44110,20509,Excellent service!,positive
44111,36203,Great product!,positive
44112,23357,Not working!,negative
44113,14839,Very satisfied.,positive
44114,30563,Disappointed.,negative
44115,29058,How do I return this?,neutral
44116,48898,Great product!,positive
44117,9247,Excellent service!,positive
44118,6543,Very satisfied.,positive
44119,18105,Great product!,positive
44120,27883,Great product!,positive
44121,5931,Please clarify.,neutral
44122,24633,Loved it!,positive
44123,39488,Great product!,positive
44124,21151,Disappointed.,negative
44125,38854,Can someone assist?,neutral
44126,27363,Can someone assist?,neutral
44127,35967,Never buying again.,negative
44128,17466,Need help.,neutral
44129,6474,Great product!,positive
44130,22395,Loved it!,positive
44131,27663,Please clarify.,neutral
44132,23542,Very satisfied.,positive
44133,3517,Loved it!,positive
44134,27552,Excellent service!,positive
44135,17725,Can someone assist?,neutral
44136,9750,Very satisfied.,positive
44137,21556,Please clarify.,neutral
44138,26079,Great product!,positive
44139,12423,Loved it!,positive
44140,46722,Loved it!,positive
44141,32651,Very satisfied.,positive
44142,36334,Great product!,positive
44143,38546,Very satisfied.,positive
44144,13786,Very satisfied.,positive
44145,38177,Great product!,positive
44146,35743,Disappointed.,negative
44147,28078,Can someone assist?,neutral
44148,8298,Excellent service!,positive
44149,5665,Disappointed.,negative
44150,31357,Excellent service!,positive
44151,7482,Please clarify.,neutral
44152,5035,Terrible experience.,negative
44153,5747,Not working!,negative
44154,30310,Need help.,neutral
44155,43270,Loved it!,positive
44156,40387,Not working!,negative
44157,4471,Great product!,positive
44158,33668,Excellent service!,positive
44159,8977,How do I return this?,neutral
44160,16095,Please clarify.,neutral
44161,10379,Loved it!,positive
44162,23241,Excellent service!,positive
44163,33229,Excellent service!,positive
44164,40403,Excellent service!,positive
44165,26807,Very satisfied.,positive
44166,49074,Never buying again.,negative
44167,38558,Great product!,positive
44168,22177,Very satisfied.,positive
44169,13279,How do I return this?,neutral
44170,9477,Excellent service!,positive
44171,27237,Need help.,neutral
44172,11217,Great product!,positive
44173,10029,Can someone assist?,neutral
44174,6943,Loved it!,positive
44175,28672,Disappointed.,negative
44176,41166,How do I return this?,neutral
44177,49181,Not working!,negative
44178,7666,Loved it!,positive
44179,12649,Great product!,positive
44180,1212,Loved it!,positive
44181,25055,Can someone assist?,neutral
44182,23737,Never buying again.,negative
44183,10401,Never buying again.,negative
44184,31276,Disappointed.,negative
44185,11797,Very satisfied.,positive
44186,44164,Need help.,neutral
44187,35071,Terrible experience.,negative
44188,29508,Disappointed.,negative
44189,31970,Not working!,negative
44190,43685,Great product!,positive
44191,13412,Great product!,positive
44192,26069,Very satisfied.,positive
44193,49175,Never buying again.,negative
44194,14654,How do I return this?,neutral
44195,35158,How do I return this?,neutral
44196,13074,Not working!,negative
44197,32823,Terrible experience.,negative
44198,38902,Disappointed.,negative
44199,41903,How do I return this?,neutral
44200,10840,Please clarify.,neutral
44201,2042,Great product!,positive
44202,19130,Never buying again.,negative
44203,2407,Loved it!,positive
44204,6234,Can someone assist?,neutral
44205,23010,Not working!,negative
44206,14682,Terrible experience.,negative
44207,34982,Terrible experience.,negative
44208,29686,Excellent service!,positive
44209,40246,Great product!,positive
44210,31985,Never buying again.,negative
44211,19088,Loved it!,positive
44212,25158,Great product!,positive
44213,8282,Loved it!,positive
44214,10672,Loved it!,positive
44215,35164,Excellent service!,positive
44216,31358,How do I return this?,neutral
44217,28395,Very satisfied.,positive
44218,6373,Very satisfied.,positive
44219,3252,Excellent service!,positive
44220,33745,Please clarify.,neutral
44221,15302,Not working!,negative
44222,37548,Great product!,positive
44223,6479,Loved it!,positive
44224,16743,Terrible experience.,negative
44225,894,Very satisfied.,positive
44226,46892,Great product!,positive
44227,21914,How do I return this?,neutral
44228,10776,Never buying again.,negative
44229,41577,Excellent service!,positive
44230,28946,Excellent service!,positive
44231,34752,Can someone assist?,neutral
44232,7950,Never buying again.,negative
44233,44596,Need help.,neutral
44234,2665,Can someone assist?,neutral
44235,40466,Never buying again.,negative
44236,30374,Never buying again.,negative
44237,20031,Never buying again.,negative
44238,32149,Excellent service!,positive
44239,14686,Loved it!,positive
44240,3547,Terrible experience.,negative
44241,21957,Disappointed.,negative
44242,47822,Can someone assist?,neutral
44243,20044,Very satisfied.,positive
44244,44045,Please clarify.,neutral
44245,5670,Can someone assist?,neutral
44246,14834,Disappointed.,negative
44247,32704,Great product!,positive
44248,1540,Great product!,positive
44249,19157,Not working!,negative
44250,39737,Please clarify.,neutral
44251,19629,Can someone assist?,neutral
44252,33122,Can someone assist?,neutral
44253,13817,Excellent service!,positive
44254,11385,Great product!,positive
44255,26421,Great product!,positive
44256,24251,Excellent service!,positive
44257,5780,Not working!,negative
44258,39051,Excellent service!,positive
44259,44505,Great product!,positive
44260,31261,Very satisfied.,positive
44261,41450,Loved it!,positive
44262,13076,Excellent service!,positive
44263,35156,Disappointed.,negative
44264,24063,How do I return this?,neutral
44265,35188,Terrible experience.,negative
44266,1713,Need help.,neutral
44267,6473,Never buying again.,negative
44268,37867,Great product!,positive
44269,37142,Very satisfied.,positive
44270,19872,How do I return this?,neutral
44271,45530,Excellent service!,positive
44272,29958,Need help.,neutral
44273,27998,Excellent service!,positive
44274,36806,Need help.,neutral
44275,34991,Very satisfied.,positive
44276,751,Please clarify.,neutral
44277,49306,Never buying again.,negative
44278,19534,Very satisfied.,positive
44279,7427,Can someone assist?,neutral
44280,49664,Excellent service!,positive
44281,35778,Great product!,positive
44282,21827,Excellent service!,positive
44283,22805,Very satisfied.,positive
44284,16992,Loved it!,positive
44285,5615,Very satisfied.,positive
44286,13499,Need help.,neutral
44287,15992,Great product!,positive
44288,37523,Very satisfied.,positive
44289,63,Excellent service!,positive
44290,40126,Disappointed.,negative
44291,16923,Not working!,negative
44292,45967,Need help.,neutral
44293,47929,Can someone assist?,neutral
44294,34132,Terrible experience.,negative
44295,38160,Loved it!,positive
44296,31439,Terrible experience.,negative
44297,45174,Loved it!,positive
44298,20621,Very satisfied.,positive
44299,14656,Very satisfied.,positive
44300,14059,Please clarify.,neutral
44301,47332,Excellent service!,positive
44302,29278,Not working!,negative
44303,27555,Great product!,positive
44304,20366,Terrible experience.,negative
44305,38104,Loved it!,positive
44306,39432,Terrible experience.,negative
44307,6625,Loved it!,positive
44308,1442,Disappointed.,negative
44309,15872,Terrible experience.,negative
44310,33294,Great product!,positive
44311,32640,Disappointed.,negative
44312,12326,Very satisfied.,positive
44313,48806,Great product!,positive
44314,16859,Loved it!,positive
44315,3813,Loved it!,positive
44316,36842,Excellent service!,positive
44317,13264,Excellent service!,positive
44318,25952,Not working!,negative
44319,10179,Very satisfied.,positive
44320,5178,Very satisfied.,positive
44321,2852,Very satisfied.,positive
44322,35729,Need help.,neutral
44323,27623,Never buying again.,negative
44324,30856,Need help.,neutral
44325,36721,Need help.,neutral
44326,32608,Not working!,negative
44327,48839,Please clarify.,neutral
44328,3891,Loved it!,positive
44329,23196,Excellent service!,positive
44330,33916,How do I return this?,neutral
44331,48774,Excellent service!,positive
44332,46309,Not working!,negative
44333,14528,Please clarify.,neutral
44334,10002,Please clarify.,neutral
44335,23367,Great product!,positive
44336,8462,Loved it!,positive
44337,32215,Great product!,positive
44338,31243,How do I return this?,neutral
44339,49942,Great product!,positive
44340,17696,Disappointed.,negative
44341,36687,Loved it!,positive
44342,10185,Disappointed.,negative
44343,28027,Excellent service!,positive
44344,1063,Very satisfied.,positive
44345,22526,Great product!,positive
44346,23357,Need help.,neutral
44347,8440,Disappointed.,negative
44348,29169,Loved it!,positive
44349,1089,Great product!,positive
44350,47642,Great product!,positive
44351,36017,Disappointed.,negative
44352,15568,Never buying again.,negative
44353,29905,Loved it!,positive
44354,15541,Great product!,positive
44355,36960,Excellent service!,positive
44356,8443,Excellent service!,positive
44357,20741,Excellent service!,positive
44358,46490,Loved it!,positive
44359,6825,Great product!,positive
44360,22380,Need help.,neutral
44361,44544,Terrible experience.,negative
44362,37188,Disappointed.,negative
44363,10229,Very satisfied.,positive
44364,37390,Great product!,positive
44365,37387,Terrible experience.,negative
44366,39260,Great product!,positive
44367,48572,Terrible experience.,negative
44368,31998,Terrible experience.,negative
44369,3284,Terrible experience.,negative
44370,32979,Excellent service!,positive
44371,3826,Loved it!,positive
44372,21088,Disappointed.,negative
44373,9159,Can someone assist?,neutral
44374,25571,Disappointed.,negative
44375,48609,Can someone assist?,neutral
44376,21284,Loved it!,positive
44377,39643,Disappointed.,negative
44378,47512,How do I return this?,neutral
44379,4679,Very satisfied.,positive
44380,46043,Loved it!,positive
44381,13109,Can someone assist?,neutral
44382,14916,Excellent service!,positive
44383,41855,Can someone assist?,neutral
44384,38417,How do I return this?,neutral
44385,2030,Excellent service!,positive
44386,7637,Loved it!,positive
44387,20959,Very satisfied.,positive
44388,23196,Loved it!,positive
44389,14185,How do I return this?,neutral
44390,992,Very satisfied.,positive
44391,42540,Great product!,positive
44392,3914,Excellent service!,positive
44393,1992,Great product!,positive
44394,28999,Disappointed.,negative
44395,9109,Never buying again.,negative
44396,24877,Great product!,positive
44397,25750,Please clarify.,neutral
44398,18932,Excellent service!,positive
44399,33175,Very satisfied.,positive
44400,11410,Not working!,negative
44401,30204,Very satisfied.,positive
44402,31810,Very satisfied.,positive
44403,2252,Not working!,negative
44404,24740,Loved it!,positive
44405,43717,Excellent service!,positive
44406,24226,Loved it!,positive
44407,5420,Can someone assist?,neutral
44408,16355,Loved it!,positive
44409,26575,Need help.,neutral
44410,6670,Not working!,negative
44411,24046,Loved it!,positive
44412,14327,Loved it!,positive
44413,27148,Great product!,positive
44414,37332,Very satisfied.,positive
44415,49966,Not working!,negative
44416,14410,Terrible experience.,negative
44417,41455,Please clarify.,neutral
44418,38118,Disappointed.,negative
44419,39968,Please clarify.,neutral
44420,1983,How do I return this?,neutral
44421,45998,Excellent service!,positive
44422,5117,Not working!,negative
44423,31364,Loved it!,positive
44424,3772,Terrible experience.,negative
44425,36366,Can someone assist?,neutral
44426,26536,Loved it!,positive
44427,43657,Can someone assist?,neutral
44428,19414,Need help.,neutral
44429,43096,Can someone assist?,neutral
44430,6425,Loved it!,positive
44431,8579,Terrible experience.,negative
44432,24841,Very satisfied.,positive
44433,36130,Loved it!,positive
44434,30718,Never buying again.,negative
44435,6113,Very satisfied.,positive
44436,8656,Never buying again.,negative
44437,35427,Excellent service!,positive
44438,19528,Never buying again.,negative
44439,18023,Can someone assist?,neutral
44440,8824,Terrible experience.,negative
44441,43753,Very satisfied.,positive
44442,1639,Excellent service!,positive
44443,42481,Not working!,negative
44444,14271,Very satisfied.,positive
44445,7957,Can someone assist?,neutral
44446,13700,Great product!,positive
44447,68,Please clarify.,neutral
44448,23010,Great product!,positive
44449,38312,Excellent service!,positive
44450,38760,Loved it!,positive
44451,14978,Can someone assist?,neutral
44452,23355,Never buying again.,negative
44453,18059,Excellent service!,positive
44454,4892,Not working!,negative
44455,43742,How do I return this?,neutral
44456,19948,Need help.,neutral
44457,39290,Can someone assist?,neutral
44458,31124,Can someone assist?,neutral
44459,45258,Loved it!,positive
44460,27186,Very satisfied.,positive
44461,27034,Disappointed.,negative
44462,35157,Can someone assist?,neutral
44463,17942,Excellent service!,positive
44464,27161,Excellent service!,positive
44465,43451,Terrible experience.,negative
44466,46858,Terrible experience.,negative
44467,9088,Loved it!,positive
44468,47713,Terrible experience.,negative
44469,35004,How do I return this?,neutral
44470,22958,Excellent service!,positive
44471,45433,Never buying again.,negative
44472,15085,Great product!,positive
44473,5835,Disappointed.,negative
44474,35437,Great product!,positive
44475,37924,Never buying again.,negative
44476,47268,Disappointed.,negative
44477,1851,Great product!,positive
44478,5426,Very satisfied.,positive
44479,7903,Loved it!,positive
44480,43776,Loved it!,positive
44481,30587,Never buying again.,negative
44482,45274,Great product!,positive
44483,27779,Great product!,positive
44484,3118,Loved it!,positive
44485,37713,Great product!,positive
44486,4932,Please clarify.,neutral
44487,44915,Can someone assist?,neutral
44488,19889,Not working!,negative
44489,41631,Great product!,positive
44490,26243,Very satisfied.,positive
44491,11409,How do I return this?,neutral
44492,30934,How do I return this?,neutral
44493,47649,Loved it!,positive
44494,16596,How do I return this?,neutral
44495,19269,Disappointed.,negative
44496,1934,Disappointed.,negative
44497,7031,Please clarify.,neutral
44498,6025,Loved it!,positive
44499,40401,Never buying again.,negative
44500,41272,Terrible experience.,negative
44501,5692,Can someone assist?,neutral
44502,27473,Please clarify.,neutral
44503,47251,Very satisfied.,positive
44504,20401,Great product!,positive
44505,49936,Excellent service!,positive
44506,8618,Excellent service!,positive
44507,8951,Great product!,positive
44508,44253,Loved it!,positive
44509,36812,Loved it!,positive
44510,35695,Need help.,neutral
44511,27432,Loved it!,positive
44512,45575,Disappointed.,negative
44513,3705,Loved it!,positive
44514,23539,Terrible experience.,negative
44515,43857,Disappointed.,negative
44516,48544,Great product!,positive
44517,20590,Not working!,negative
44518,38351,Great product!,positive
44519,1671,How do I return this?,neutral
44520,17531,Need help.,neutral
44521,24871,Need help.,neutral
44522,1630,Not working!,negative
44523,16644,Terrible experience.,negative
44524,16659,Loved it!,positive
44525,11981,Not working!,negative
44526,16687,Very satisfied.,positive
44527,21038,Great product!,positive
44528,30270,Never buying again.,negative
44529,43651,Very satisfied.,positive
44530,31438,Great product!,positive
44531,16719,Loved it!,positive
44532,27884,Loved it!,positive
44533,1804,Terrible experience.,negative
44534,1832,Very satisfied.,positive
44535,13641,Very satisfied.,positive
44536,31985,Excellent service!,positive
44537,37317,How do I return this?,neutral
44538,5955,Loved it!,positive
44539,37149,Please clarify.,neutral
44540,6279,Great product!,positive
44541,38774,Very satisfied.,positive
44542,13905,How do I return this?,neutral
44543,27290,Great product!,positive
44544,29238,Very satisfied.,positive
44545,1613,Excellent service!,positive
44546,19936,Terrible experience.,negative
44547,27066,Need help.,neutral
44548,163,How do I return this?,neutral
44549,13633,Very satisfied.,positive
44550,28425,Great product!,positive
44551,41327,Excellent service!,positive
44552,40528,How do I return this?,neutral
44553,33146,Please clarify.,neutral
44554,49209,Excellent service!,positive
44555,23184,Need help.,neutral
44556,24968,Very satisfied.,positive
44557,32060,Please clarify.,neutral
