customer_id,login_frequency,avg_session_time,complaints_raised,last_purchase_days_ago,total_purchases,is_churned
46035,8,4.32,2,36,37,0
46036,17,11.41,2,134,8,0
46037,21,26.34,2,52,43,0
46038,21,8.25,0,267,4,0
46039,21,23.87,3,378,11,1
46040,8,22.88,3,123,39,1
46041,3,17.83,3,124,35,0
46042,13,28.46,2,283,42,0
46043,5,10.36,3,297,21,0
46044,27,25.96,2,39,34,0
46045,8,8.37,3,240,45,0
46046,24,5.18,1,152,21,0
46047,22,2.54,0,214,12,0
46048,7,20.21,0,284,45,0
46049,20,28.61,2,378,3,0
46050,14,18.71,1,317,12,0
46051,17,18.81,0,135,6,0
46052,6,5.66,3,22,13,0
46053,23,12.93,0,221,22,0
46054,21,5.44,0,1,38,0
46055,25,17.42,0,398,50,0
46056,10,8.45,0,83,47,0
46057,21,5.16,1,321,13,0
46058,22,20.3,1,234,36,0
46059,30,21.55,2,145,9,1
46060,6,10.5,1,133,13,0
46061,13,25.43,2,105,42,0
46062,2,4.71,2,312,14,0
46063,3,19.15,2,15,31,1
46064,6,18.93,2,196,11,0
46065,18,6.39,2,105,16,0
46066,19,22.49,2,230,14,0
46067,30,28.61,3,278,36,0
46068,10,15.34,1,93,48,0
46069,24,3.76,1,259,33,0
46070,19,18.16,0,94,48,0
46071,18,10.66,1,211,15,0
46072,10,15.55,3,224,11,1
46073,19,17.76,2,144,12,1
46074,5,4.88,3,351,35,0
46075,15,2.3,2,29,16,0
46076,28,10.57,1,108,36,0
46077,14,13.97,2,227,26,0
46078,2,12.66,2,270,7,0
46079,28,26.5,2,323,29,1
46080,26,28.52,1,341,48,0
46081,7,21.63,2,114,20,0
46082,2,13.98,2,251,43,0
46083,11,24.05,0,18,48,0
46084,26,9.15,2,101,44,0
46085,30,5.78,1,242,13,0
46086,8,6.45,1,225,29,0
46087,22,14.0,3,57,46,0
46088,4,26.16,0,115,21,0
46089,4,3.59,2,4,8,0
46090,26,7.88,3,18,14,0
46091,14,13.22,2,174,22,0
46092,12,23.62,0,150,18,0
46093,9,7.06,1,330,23,0
46094,21,17.68,0,234,36,0
46095,17,20.86,1,240,2,0
46096,15,14.07,0,157,36,0
46097,22,28.69,0,186,15,0
46098,16,11.72,2,56,7,1
46099,28,16.95,1,171,42,0
46100,21,25.3,2,328,49,0
46101,14,16.28,2,322,47,0
46102,21,28.25,2,197,49,0
46103,19,3.12,0,254,36,1
46104,21,17.01,2,274,16,0
46105,13,11.91,2,329,4,0
46106,8,4.69,1,190,24,0
46107,10,24.85,0,316,49,0
46108,19,13.01,2,362,49,0
46109,25,9.79,1,235,41,0
46110,20,18.4,2,230,8,1
46111,15,9.56,2,265,48,0
46112,4,11.22,2,235,29,0
46113,22,21.16,3,106,8,1
46114,26,9.87,3,297,22,0
46115,14,20.03,2,274,47,0
46116,25,4.92,1,172,34,0
46117,21,26.94,1,168,16,0
46118,27,23.89,2,103,40,1
46119,28,12.13,0,109,49,0
46120,14,10.67,2,228,37,1
46121,28,17.71,2,18,29,0
46122,7,4.15,2,142,30,0
46123,15,18.37,2,61,3,0
46124,23,12.83,1,123,29,0
46125,12,12.09,3,181,37,0
46126,22,26.69,1,364,7,0
46127,23,26.03,0,117,2,0
46128,25,15.19,3,214,25,0
46129,10,24.61,2,202,43,0
46130,28,14.52,0,314,3,0
46131,1,2.93,0,126,46,0
46132,19,23.3,1,17,11,0
46133,14,23.75,0,10,39,0
46134,7,12.85,2,54,40,0
46135,5,18.61,3,84,48,0
46136,12,13.59,0,348,11,0
46137,12,3.95,1,164,30,1
46138,19,25.13,1,170,50,1
46139,21,8.37,2,118,36,1
46140,15,9.65,0,278,10,1
46141,29,5.12,2,57,27,1
46142,18,4.89,0,266,30,0
46143,27,12.29,3,74,24,0
46144,30,28.02,2,323,45,0
46145,20,24.84,1,270,25,0
46146,19,16.32,3,315,10,1
46147,21,13.7,3,17,19,0
46148,9,22.34,0,269,46,0
46149,30,17.54,0,284,6,0
46150,22,22.5,1,310,2,0
46151,7,5.87,3,342,17,0
46152,19,23.23,1,226,1,0
46153,2,11.28,1,219,22,0
46154,25,20.23,0,155,30,0
46155,10,23.25,1,127,24,0
46156,19,10.91,2,218,5,0
46157,26,5.09,1,337,18,0
46158,16,28.88,1,275,50,0
46159,7,27.71,1,61,8,0
46160,26,26.78,2,313,31,0
46161,13,13.93,1,310,26,0
46162,5,9.43,1,213,2,0
46163,26,9.68,2,141,39,0
46164,25,14.1,0,190,21,0
46165,6,18.56,0,221,45,0
46166,5,5.47,3,326,41,0
46167,27,3.54,3,332,4,0
46168,10,26.03,0,174,37,0
46169,22,7.75,2,37,24,1
46170,9,26.05,0,38,19,0
46171,8,14.37,1,373,1,0
46172,30,5.49,1,128,16,0
46173,18,18.73,2,125,40,0
46174,5,19.85,3,387,8,0
46175,27,27.56,2,102,24,0
46176,11,29.13,3,187,46,0
46177,8,26.36,0,37,30,0
46178,21,18.0,1,229,34,0
46179,18,12.22,2,353,17,1
46180,8,8.69,1,195,33,0
46181,13,23.71,0,328,18,0
46182,14,10.65,3,246,47,1
46183,4,9.48,2,266,13,0
46184,6,25.41,2,114,10,0
46185,2,15.91,3,352,38,0
46186,23,19.74,0,302,1,0
46187,26,27.9,0,79,34,0
46188,11,28.28,1,257,29,0
46189,27,23.5,0,48,32,0
46190,9,11.21,2,241,44,0
46191,13,24.78,3,77,4,0
46192,6,29.82,0,213,23,0
46193,11,11.51,0,248,36,0
46194,7,20.7,3,65,11,0
46195,14,6.53,2,89,12,0
46196,11,26.76,2,38,42,0
46197,11,14.76,0,380,23,0
46198,2,3.06,2,390,28,1
46199,28,7.39,2,83,19,0
46200,21,19.2,2,275,31,0
46201,11,8.08,3,277,24,0
46202,9,5.69,3,1,39,0
46203,8,22.92,0,290,19,1
46204,27,9.92,0,182,23,0
46205,2,9.83,0,226,10,0
46206,20,4.13,0,329,19,0
46207,6,26.64,1,183,4,0
46208,4,17.91,3,150,31,0
46209,3,23.57,2,112,5,0
46210,21,3.41,0,335,10,0
46211,19,17.56,1,344,44,0
46212,20,27.19,1,43,47,1
46213,29,15.65,0,24,28,1
46214,22,4.63,3,232,9,0
46215,22,3.03,0,331,33,1
46216,24,9.76,3,372,26,0
46217,22,4.41,2,201,9,0
46218,3,5.74,3,164,32,0
46219,3,19.28,3,21,32,0
46220,13,20.21,1,118,6,0
46221,14,19.58,0,17,44,0
46222,8,26.21,1,297,48,0
46223,11,7.47,2,335,10,0
46224,23,15.07,0,400,7,0
46225,8,17.07,1,149,33,0
46226,17,16.34,3,285,32,0
46227,26,23.35,2,214,15,0
46228,19,20.92,3,147,9,1
46229,27,6.78,1,144,47,0
46230,10,6.3,3,324,49,0
46231,14,9.39,3,303,33,0
46232,29,3.39,3,11,15,1
46233,1,8.25,0,238,7,1
46234,26,11.0,1,147,50,0
46235,17,19.73,3,124,44,0
46236,16,6.33,3,46,9,0
46237,26,21.71,3,11,30,0
46238,29,4.3,2,47,39,1
46239,6,9.09,2,363,2,0
46240,28,12.26,2,274,20,0
46241,15,17.74,0,90,25,0
46242,6,23.48,2,393,8,0
46243,16,25.47,3,33,10,0
46244,14,4.1,1,97,38,0
46245,8,7.74,1,245,29,0
46246,26,8.67,2,172,11,0
46247,8,28.32,1,98,41,0
46248,10,19.58,1,223,29,0
46249,13,11.79,0,140,34,1
46250,16,7.19,0,169,34,0
46251,3,26.45,0,177,50,0
46252,6,24.11,3,206,13,0
46253,29,2.06,3,328,34,0
46254,1,10.47,0,183,16,1
46255,24,13.02,1,274,30,0
46256,14,9.69,1,264,38,0
46257,12,16.98,3,312,20,0
46258,18,3.45,2,178,29,0
46259,27,13.83,3,161,19,0
46260,3,3.17,3,83,39,0
46261,17,14.19,0,299,17,0
46262,18,19.21,2,312,32,0
46263,15,11.13,2,103,24,0
46264,11,7.65,0,344,50,0
46265,26,7.2,2,148,26,0
46266,19,7.69,1,160,6,0
46267,23,26.14,2,384,4,0
46268,30,7.92,2,82,7,0
46269,19,10.37,3,292,47,0
46270,6,14.53,0,181,26,0
46271,14,12.39,3,258,23,0
46272,24,24.71,2,228,39,0
46273,8,18.03,0,390,9,0
46274,2,29.45,0,193,41,0
46275,10,4.86,1,214,37,0
46276,15,20.37,3,382,31,0
46277,30,29.63,3,126,46,0
46278,19,25.19,3,375,30,1
46279,25,22.77,0,299,22,0
46280,27,19.36,0,358,19,0
46281,16,3.48,3,180,7,1
46282,20,25.25,1,364,19,0
46283,21,25.03,3,67,2,0
46284,5,6.1,3,211,12,0
46285,15,13.68,3,140,50,0
46286,4,16.98,0,276,40,0
46287,20,6.88,1,246,10,1
46288,21,28.37,0,115,15,0
46289,29,7.81,1,82,18,0
46290,9,18.13,1,219,2,0
46291,24,11.39,1,269,8,0
46292,8,14.92,3,121,47,0
46293,17,4.16,3,223,1,0
46294,4,14.29,0,319,1,0
46295,20,14.97,1,167,22,0
46296,18,22.42,3,141,24,0
46297,5,28.95,3,156,4,0
46298,18,5.46,3,321,39,0
46299,19,17.46,0,96,6,0
46300,10,5.52,3,85,20,0
46301,7,11.97,2,280,41,0
46302,23,21.91,0,291,9,0
46303,12,23.7,2,118,45,0
46304,7,29.48,3,323,30,0
46305,18,4.64,2,170,17,0
46306,24,26.78,0,275,49,0
46307,13,13.48,1,140,2,0
46308,13,10.86,1,37,38,0
46309,21,9.02,0,150,9,0
46310,10,12.99,0,15,27,0
46311,23,29.27,3,178,3,0
46312,10,12.83,3,79,34,0
46313,3,2.83,2,313,34,0
46314,19,4.49,0,200,5,0
46315,22,27.01,1,237,11,1
46316,23,26.17,0,175,37,0
46317,26,15.94,3,242,33,1
46318,27,14.77,0,211,1,1
46319,19,20.15,2,351,50,1
46320,12,8.62,3,276,36,0
46321,17,19.14,1,234,18,0
46322,3,6.67,2,6,18,0
46323,16,5.97,0,70,47,0
46324,7,3.55,1,181,34,0
46325,4,4.16,2,124,1,0
46326,17,7.84,0,376,14,1
46327,16,11.82,0,387,46,0
46328,21,17.11,2,205,33,0
46329,17,18.76,0,275,50,0
46330,28,14.05,0,258,1,0
46331,28,9.27,0,97,43,1
46332,16,21.77,0,198,11,0
46333,20,3.4,0,353,32,0
46334,24,16.53,2,234,20,0
46335,5,27.83,3,261,40,0
46336,14,6.29,0,70,28,0
46337,3,8.74,0,180,33,0
46338,2,16.91,1,83,49,0
46339,4,23.29,0,43,31,0
46340,4,4.17,0,14,22,0
46341,28,21.86,2,238,17,0
46342,3,13.25,1,210,28,0
46343,6,25.1,0,12,43,0
46344,18,20.45,2,391,12,0
46345,20,4.39,1,303,35,0
46346,13,5.18,0,161,49,0
46347,17,14.75,2,157,1,0
46348,2,18.73,0,180,37,0
46349,20,20.3,3,284,49,0
46350,19,20.52,1,300,26,0
46351,2,24.41,3,370,24,0
46352,26,29.12,0,234,7,0
46353,18,28.61,3,194,4,0
46354,7,8.18,1,142,23,0
46355,5,20.92,0,356,13,0
46356,11,6.66,2,140,25,0
46357,26,23.84,3,245,9,0
46358,17,19.04,2,57,23,0
46359,6,23.85,1,169,35,0
46360,28,13.91,2,297,12,0
46361,8,17.86,1,126,43,1
46362,13,14.61,2,352,8,0
46363,7,21.28,3,255,41,0
46364,2,13.85,3,20,27,0
46365,1,3.27,1,398,47,0
46366,24,11.07,1,252,3,0
46367,13,15.76,2,182,42,0
46368,8,8.73,2,257,50,0
46369,17,6.47,1,234,13,0
46370,27,8.39,3,162,14,1
46371,1,16.42,0,121,23,0
46372,3,14.09,0,88,18,0
46373,24,13.53,0,15,41,0
46374,22,29.56,2,38,17,0
46375,17,13.37,1,62,49,0
46376,1,6.59,2,216,8,0
46377,25,25.44,2,113,34,0
46378,22,19.86,3,125,28,0
46379,21,10.83,0,19,11,0
46380,5,18.7,3,104,13,1
46381,18,5.47,3,23,33,1
46382,26,15.19,2,81,44,0
46383,28,22.75,2,365,32,0
46384,11,11.98,0,391,44,0
46385,13,3.69,2,197,36,0
46386,22,21.48,0,46,18,0
46387,6,27.53,0,33,18,0
46388,17,8.15,0,184,47,0
46389,3,23.82,1,49,9,0
46390,3,28.67,1,358,12,0
46391,28,4.13,2,336,20,0
46392,15,9.44,0,239,23,0
46393,10,15.99,2,308,16,0
46394,20,27.28,0,200,37,0
46395,5,4.16,1,10,2,1
46396,4,6.25,0,330,37,0
46397,10,15.65,1,267,49,0
46398,28,23.71,0,190,1,0
46399,7,14.29,2,193,47,0
46400,1,16.9,2,86,31,0
46401,24,8.58,1,271,34,0
46402,6,6.78,0,251,43,0
46403,23,27.33,1,350,29,0
46404,9,8.03,1,72,19,0
46405,25,7.41,2,282,48,0
46406,29,21.31,1,180,7,0
46407,21,5.62,1,82,5,0
46408,3,6.55,3,32,42,1
46409,5,5.69,2,197,15,1
46410,17,27.43,3,276,20,0
46411,20,7.48,2,225,12,0
46412,18,6.64,0,213,29,0
46413,9,18.55,0,246,6,0
46414,19,9.32,2,61,26,0
46415,11,3.22,3,353,28,0
46416,19,10.41,2,308,30,0
46417,20,29.46,0,282,47,0
46418,17,26.16,0,118,44,0
46419,27,25.53,0,222,13,1
46420,7,27.05,1,144,40,0
46421,23,13.68,2,93,32,0
46422,11,19.49,1,364,29,0
46423,23,10.07,2,266,42,0
46424,12,15.05,2,12,25,0
46425,25,15.21,1,172,25,1
46426,14,5.09,0,78,3,1
46427,20,17.65,0,164,35,0
46428,22,5.85,2,395,38,0
46429,30,17.92,1,188,42,0
46430,29,2.82,0,217,34,0
46431,28,8.04,0,242,24,0
46432,15,6.02,2,282,12,0
46433,27,6.26,1,88,11,0
46434,10,23.95,2,348,34,0
46435,1,6.85,3,374,29,0
46436,12,7.59,3,383,47,1
46437,9,27.61,0,343,3,0
46438,13,21.27,0,47,44,0
46439,12,29.24,0,224,28,0
46440,10,28.09,2,214,33,0
46441,23,11.77,0,326,42,0
46442,2,20.0,2,166,42,0
46443,29,27.75,1,42,11,0
46444,26,15.12,0,78,27,0
46445,9,13.05,0,250,17,0
46446,15,3.62,3,259,49,0
46447,23,17.66,2,23,48,1
46448,28,9.17,1,175,38,0
46449,24,2.3,3,339,47,0
46450,12,17.18,0,177,32,0
46451,25,26.75,2,253,43,0
46452,23,11.13,3,268,22,0
46453,19,19.63,0,260,17,0
46454,27,24.13,1,139,14,0
46455,7,7.3,3,387,19,1
46456,16,24.86,0,317,7,0
46457,15,26.04,3,32,23,0
46458,20,16.73,1,79,16,0
46459,24,22.58,2,114,2,0
46460,5,19.76,1,201,22,0
46461,23,10.34,0,285,6,1
46462,3,19.55,0,359,24,0
46463,27,20.51,3,195,38,0
46464,17,25.18,3,197,7,1
46465,6,8.13,2,294,5,0
46466,22,6.7,1,355,38,0
46467,5,3.52,1,168,18,0
46468,27,13.75,2,246,43,0
46469,25,18.57,2,71,1,0
46470,9,26.96,3,223,23,0
46471,16,9.42,1,324,24,0
46472,8,5.53,3,297,2,0
46473,5,11.77,1,134,20,1
46474,2,18.14,0,27,12,0
46475,8,3.62,3,197,49,1
46476,29,29.35,0,128,11,0
46477,19,16.15,3,55,18,1
46478,16,14.66,1,22,49,1
46479,19,15.0,2,388,49,0
46480,27,28.36,2,238,46,0
46481,18,4.73,0,364,42,1
46482,9,24.93,3,243,20,1
46483,27,26.89,1,312,27,0
46484,6,13.32,2,152,22,1
46485,3,27.58,0,188,40,0
46486,19,6.12,2,294,36,0
46487,29,9.02,3,97,29,0
46488,11,28.11,1,230,45,0
46489,5,16.04,3,283,39,0
46490,23,29.63,1,344,7,0
46491,9,15.55,2,321,3,0
46492,7,4.39,3,113,45,0
46493,14,11.76,2,195,40,0
46494,24,23.94,0,217,37,0
46495,11,19.59,3,299,49,0
46496,14,21.85,2,253,38,0
46497,5,18.55,0,13,42,0
46498,4,26.22,3,110,32,0
46499,18,21.03,3,197,4,1
46500,21,17.64,1,182,48,0
46501,3,13.44,3,134,24,0
46502,1,28.86,3,382,1,0
46503,22,6.34,2,294,27,0
46504,23,20.31,3,165,44,0
46505,17,5.97,3,284,45,0
46506,5,7.17,2,305,27,1
46507,14,16.37,3,308,29,0
46508,26,20.31,2,347,1,0
46509,22,24.88,0,146,1,0
46510,15,20.58,0,165,23,0
46511,4,20.16,2,148,26,0
46512,13,4.32,0,33,13,0
46513,2,9.06,1,177,27,0
46514,18,9.08,2,270,25,0
46515,15,2.64,1,378,38,1
46516,11,9.84,2,52,39,0
46517,7,23.06,3,127,33,0
46518,26,29.61,0,372,18,0
46519,14,14.81,3,360,27,0
46520,5,17.11,2,83,8,0
46521,13,19.71,1,230,10,0
46522,26,16.85,3,103,6,0
46523,6,25.66,2,274,29,0
46524,25,13.3,1,390,23,0
46525,30,11.66,2,17,44,1
46526,27,21.78,1,26,33,0
46527,1,25.13,3,397,6,0
46528,23,24.31,1,294,6,0
46529,12,15.85,3,205,13,0
46530,19,22.65,2,81,30,0
46531,5,19.61,0,1,41,0
46532,24,4.19,1,68,27,0
46533,25,7.94,1,171,21,0
46534,20,13.48,0,102,16,0
46535,13,24.36,0,137,26,0
46536,27,22.78,1,138,19,0
46537,21,4.99,2,232,29,0
46538,6,11.39,1,300,48,0
46539,20,15.8,1,300,2,0
46540,21,29.52,1,8,17,0
46541,27,29.3,1,135,25,0
46542,24,12.64,3,399,44,0
46543,1,24.1,1,75,2,0
46544,9,25.51,0,399,18,0
46545,10,20.09,2,278,43,0
46546,13,18.18,3,176,1,0
46547,2,18.05,1,270,22,0
46548,2,2.78,1,27,4,0
46549,4,8.36,0,55,11,0
46550,20,24.03,0,141,26,0
46551,26,19.88,2,211,17,1
46552,28,25.4,2,184,19,0
46553,30,28.93,1,154,16,0
46554,13,20.34,2,202,2,0
46555,23,26.63,2,267,4,0
46556,14,4.28,2,196,44,0
46557,24,13.85,1,101,19,0
46558,21,16.22,0,309,49,0
46559,27,8.01,1,205,46,0
46560,10,18.03,2,325,3,1
46561,2,15.76,1,151,46,0
46562,27,5.08,2,27,48,0
46563,19,16.68,1,89,28,0
46564,17,12.46,2,124,5,0
46565,12,11.27,2,26,19,0
46566,3,24.29,2,143,27,0
46567,7,21.75,0,217,23,0
46568,5,3.8,1,156,45,0
46569,28,24.31,1,58,27,0
46570,19,12.61,3,203,39,0
46571,5,13.81,0,236,41,0
46572,18,23.1,0,122,4,0
46573,24,10.17,3,144,11,0
46574,1,5.31,2,161,32,0
46575,2,9.34,3,341,28,1
46576,21,6.35,3,207,9,0
46577,8,23.0,3,55,3,0
46578,27,25.99,1,124,43,0
46579,24,19.35,1,352,4,1
46580,9,5.8,3,393,21,1
46581,1,17.12,2,318,46,0
46582,6,26.13,0,69,45,0
46583,27,15.52,3,330,45,1
46584,21,26.89,1,228,21,0
46585,23,12.25,1,29,39,0
46586,16,15.33,1,20,29,0
46587,10,25.86,3,189,23,0
46588,7,13.6,2,226,47,0
46589,6,19.21,3,83,9,1
46590,30,9.79,0,25,23,0
46591,24,13.38,3,86,39,0
46592,22,14.68,3,226,50,0
46593,30,12.0,1,199,16,0
46594,1,6.24,2,203,48,1
46595,25,11.6,0,289,39,0
46596,2,8.97,2,272,20,0
46597,6,26.09,0,111,15,0
46598,17,10.38,1,314,32,0
46599,15,19.91,0,87,30,0
46600,11,12.42,3,395,36,0
46601,18,26.02,2,268,44,0
46602,28,10.85,1,396,23,0
46603,19,16.12,3,99,17,0
46604,27,14.41,1,82,41,0
46605,11,3.5,3,196,19,0
46606,5,6.87,1,73,35,0
46607,11,2.51,1,47,32,0
46608,1,6.63,0,199,15,0
46609,21,29.5,1,262,27,0
46610,24,7.98,2,4,26,1
46611,22,9.43,2,303,40,0
46612,21,20.71,0,45,33,0
46613,12,21.48,1,189,44,0
46614,8,26.82,1,218,29,0
46615,25,20.74,1,184,42,0
46616,6,6.41,1,122,27,1
46617,1,9.04,3,137,1,0
46618,24,27.83,1,267,2,0
46619,28,2.86,1,230,37,0
46620,20,21.35,0,319,46,0
46621,4,12.23,3,273,10,0
46622,4,4.43,0,28,29,0
46623,11,6.66,2,48,18,0
46624,18,14.55,1,259,15,1
46625,20,17.41,2,301,32,0
46626,24,12.7,0,76,24,0
46627,15,29.29,3,318,10,0
46628,21,11.98,3,30,48,0
46629,8,20.26,0,104,38,0
46630,25,26.28,2,40,17,0
46631,14,3.62,1,261,44,0
46632,18,13.83,2,363,21,0
46633,6,13.95,2,180,43,0
46634,13,28.51,1,121,13,1
46635,1,23.27,0,30,29,0
46636,28,16.55,0,203,40,0
46637,26,12.73,2,57,49,0
46638,5,20.34,1,307,34,1
46639,11,17.6,1,70,33,0
46640,7,14.69,0,374,4,0
46641,18,12.9,2,170,31,1
46642,14,11.75,2,322,48,1
46643,15,13.82,3,303,21,0
46644,4,15.83,1,230,43,0
46645,1,15.57,0,390,32,0
46646,11,4.56,0,58,23,1
46647,30,15.48,1,22,25,1
46648,15,8.41,2,129,43,0
46649,9,9.19,0,323,38,0
46650,17,4.25,3,32,30,0
46651,19,23.79,3,330,15,1
46652,5,11.54,3,372,8,0
46653,7,17.32,1,397,22,1
46654,17,20.5,0,166,1,1
46655,10,19.48,0,234,10,1
46656,28,27.32,1,80,37,0
46657,25,15.07,3,388,38,0
46658,3,15.2,1,163,50,0
46659,15,11.46,0,352,1,0
46660,24,6.46,3,117,16,0
46661,30,6.09,1,206,8,0
46662,21,17.25,3,287,22,0
46663,2,8.28,3,195,40,0
46664,16,12.72,3,57,21,0
46665,23,5.72,3,14,12,0
46666,3,28.5,3,41,39,0
46667,28,27.64,3,318,36,0
46668,5,25.97,3,117,15,1
46669,10,8.89,2,212,24,0
46670,22,10.69,3,131,44,0
46671,28,17.22,3,183,39,1
46672,2,25.39,0,230,50,0
46673,2,2.47,2,280,4,1
46674,17,14.17,2,128,31,0
46675,10,22.25,3,57,50,0
46676,11,29.67,1,16,21,0
46677,22,20.17,2,323,3,0
46678,6,9.88,1,254,49,0
46679,4,18.85,0,30,7,0
46680,26,10.74,1,326,18,0
46681,28,12.22,1,119,44,0
46682,18,10.57,0,334,25,0
46683,18,17.71,0,282,2,0
46684,12,18.01,1,135,37,0
46685,23,14.03,0,47,4,1
46686,5,17.5,1,22,7,1
46687,14,26.2,3,237,23,0
46688,5,27.65,2,40,31,1
46689,6,23.71,3,215,30,1
46690,6,25.59,2,123,2,0
46691,28,10.94,3,206,4,0
46692,20,7.46,2,395,32,0
46693,4,22.47,1,374,39,0
46694,18,9.59,2,152,10,0
46695,29,8.87,3,293,6,0
46696,26,29.11,2,355,38,1
46697,28,8.04,3,29,50,0
46698,9,22.27,3,252,33,1
46699,28,14.09,1,319,36,0
46700,30,25.89,2,131,6,0
46701,27,3.97,0,102,47,1
46702,28,19.27,2,234,43,0
46703,21,3.55,2,206,24,0
46704,3,13.73,2,385,18,0
46705,14,19.5,0,300,24,0
46706,9,7.0,3,61,50,0
46707,27,9.77,3,106,6,0
46708,15,12.31,0,282,4,0
46709,9,23.7,3,373,37,0
46710,12,5.86,2,255,13,0
46711,8,4.35,3,345,45,0
46712,20,15.66,0,328,13,0
46713,20,29.39,1,252,29,0
46714,1,25.85,2,97,27,0
46715,23,17.37,2,343,15,1
46716,26,15.14,1,346,7,0
46717,29,17.04,1,306,40,0
46718,22,21.93,3,166,49,0
46719,23,25.62,1,150,1,0
46720,9,24.69,3,175,37,0
46721,7,28.79,1,78,30,0
46722,10,22.77,3,69,48,0
46723,11,27.37,0,230,30,1
46724,29,9.92,1,387,38,0
46725,16,19.27,3,95,2,1
46726,4,12.81,3,170,41,0
46727,13,18.33,0,314,48,0
46728,7,5.84,0,118,30,0
46729,14,8.78,3,388,45,0
46730,16,28.36,3,342,11,0
46731,21,2.18,2,165,47,0
46732,7,13.18,1,41,46,0
46733,20,17.41,3,129,28,0
46734,20,6.31,3,162,18,0
46735,21,17.11,3,24,37,0
46736,29,3.79,1,214,20,1
46737,10,22.19,0,202,12,0
46738,4,13.73,3,187,17,1
46739,5,26.35,1,110,2,0
46740,26,29.08,1,263,1,0
46741,16,26.68,1,389,15,0
46742,18,9.08,0,246,5,0
46743,22,29.25,1,171,32,0
46744,27,7.65,3,321,1,0
46745,15,3.19,3,38,16,0
46746,29,26.69,1,274,30,0
46747,22,24.73,0,352,34,0
46748,7,16.21,0,166,6,0
46749,6,3.94,2,82,41,0
46750,5,21.94,0,227,15,1
46751,1,9.92,3,54,33,1
46752,6,22.47,0,206,16,0
46753,26,14.68,1,77,3,1
46754,25,22.62,0,68,40,1
46755,3,28.64,2,326,16,0
46756,15,10.6,0,381,43,1
46757,22,8.38,1,168,46,1
46758,18,27.89,0,134,30,1
46759,14,9.16,2,226,31,0
46760,2,5.84,3,272,18,1
46761,21,19.6,1,289,29,0
46762,28,12.51,0,109,34,1
46763,7,2.4,0,149,18,0
46764,22,21.72,0,212,32,0
46765,2,8.23,2,210,6,0
46766,7,15.94,2,139,20,0
46767,8,27.82,3,397,48,0
46768,18,28.58,3,323,42,0
46769,19,22.59,1,381,33,0
46770,20,26.15,3,373,43,1
46771,12,5.56,3,94,24,0
46772,10,10.74,3,208,4,0
46773,20,13.94,0,133,12,0
46774,3,8.67,3,312,44,0
46775,20,12.8,2,124,32,0
46776,12,2.67,1,202,3,0
46777,26,18.03,1,279,32,0
46778,30,8.89,1,322,36,0
46779,15,15.92,2,247,27,0
46780,13,4.83,0,387,43,1
46781,6,24.8,0,106,7,0
46782,9,13.44,3,24,11,0
46783,20,17.46,0,88,45,0
46784,26,20.66,3,303,8,0
46785,6,13.33,2,376,11,0
46786,21,12.25,3,254,21,0
46787,15,22.73,0,217,24,0
46788,22,27.27,1,163,3,0
46789,20,22.3,3,161,5,0
46790,17,19.37,0,137,30,0
46791,21,19.62,2,281,10,0
46792,22,28.8,0,278,17,0
46793,20,16.01,1,230,22,0
46794,16,4.68,0,79,5,0
46795,5,29.09,1,365,23,0
46796,16,19.57,1,119,17,0
46797,7,4.94,0,236,8,0
46798,10,13.81,2,396,46,1
46799,1,10.57,3,11,28,0
46800,14,7.25,0,90,40,0
46801,15,19.41,1,5,17,0
46802,25,7.81,1,70,29,0
46803,28,16.67,2,339,31,0
46804,23,18.34,1,208,33,0
46805,15,5.63,0,127,6,1
46806,12,29.39,0,348,34,0
46807,22,6.41,2,214,42,0
46808,15,20.37,3,292,1,0
46809,25,15.44,0,110,39,0
46810,15,15.33,1,259,32,1
46811,25,14.4,0,297,39,1
46812,6,28.57,1,326,19,0
46813,11,27.9,2,36,44,0
46814,16,7.73,3,75,43,0
46815,6,18.67,0,7,21,0
46816,18,24.45,2,205,28,0
46817,22,13.58,2,329,16,0
46818,18,4.34,0,27,16,0
46819,19,23.99,3,266,44,0
46820,23,18.65,2,265,31,0
46821,5,20.12,0,246,27,0
46822,1,10.18,1,58,6,0
46823,29,16.19,0,299,32,0
46824,26,22.54,2,188,25,1
46825,1,6.4,0,6,3,1
46826,22,16.51,1,277,12,0
46827,28,12.09,3,220,13,1
46828,21,12.44,2,30,1,0
46829,2,16.11,2,276,32,0
46830,29,24.64,3,93,41,0
46831,23,3.13,3,390,33,0
46832,18,27.16,2,341,38,0
46833,17,18.07,1,291,48,0
46834,27,26.58,0,247,13,0
46835,15,29.37,2,16,12,0
46836,8,15.64,3,353,43,1
46837,15,22.58,1,67,31,0
46838,26,13.95,1,291,28,0
46839,30,18.86,2,244,34,0
46840,16,2.63,0,110,17,0
46841,3,6.62,1,215,40,0
46842,5,27.27,2,140,27,1
46843,20,15.03,0,21,33,1
46844,27,15.25,1,296,49,0
46845,23,5.31,0,40,45,0
46846,28,18.07,2,391,29,0
46847,15,25.33,3,168,23,0
46848,29,17.48,0,378,29,0
46849,16,8.53,3,314,25,0
46850,28,10.34,1,394,2,0
46851,25,13.61,2,324,42,0
46852,30,9.78,2,172,21,0
46853,14,26.93,2,384,33,0
46854,7,16.9,0,190,26,0
